user_id,age,country,subscription_tier,monthly_spend,last_login_date,satisfaction_score,feedback_text,churned,latitude,longitude,static_column
user_395,22,USA,Free,40.921428468740096,2023-08-22 23:11:17,3,Customer support was very helpful.,0,25.582372682467224,-87.66773818021751,constant_value
user_396,32,USA,Premium,69.37070069650338,2023-12-18 05:33:51,2,It's okay for the price.,0,31.748049157047614,-69.75555290562954,constant_value
user_397,35,USA,Basic,51.75360602529033,2023-09-13 11:58:29,2,I will definitely renew my subscription.,0,46.728438823546426,-99.83794610905284,constant_value
user_398,44,UK,Basic,33.96736490174687,2023-08-22 22:25:07,4,The new feature is fantastic!,0,40.49670974908958,-72.35134422953207,constant_value
user_399,36,USA,Free,76.09470421676731,2023-12-06 11:21:34,4,Had some issues with payment processing.,1,34.03713605996017,-110.33613598577105,constant_value
user_400,40,USA,Free,0.0,2023-02-18 07:09:17,2,"Amazing service, loved it!",0,45.257524535631255,-104.5976413397386,constant_value
user_401,33,Canada,Free,6.66479093200868,2023-04-11 05:09:54,5,Could be better.,0,46.294058929124006,-124.94436571751645,constant_value
user_402,43,USA,Premium,53.67921124637106,2023-05-04 23:12:14,1,The UI is a bit confusing.,0,39.79638431187281,-97.203047640244,constant_value
user_403,33,Canada,Premium,41.50480243221679,2023-02-27 11:39:25,2,Best product in the market.,0,36.18476605645474,-117.94964779040197,constant_value
user_404,30,Canada,Free,10.416105997340496,2023-12-29 05:12:40,1,I found a bug on the checkout page.,0,48.135274542394896,-90.98498282545519,constant_value
user_405,51,Canada,Premium,55.462531062691,2023-08-28 06:25:06,1,Customer support was very helpful.,0,44.35240570751707,-110.29493928978948,constant_value
user_406,35,Canada,Basic,63.9947128550656,2023-09-20 05:11:37,1,It's okay for the price.,1,48.233704277669176,-98.47422325545445,constant_value
user_407,40,Canada,Free,9.563788504750548,2023-08-21 04:09:54,3,I will definitely renew my subscription.,0,28.079473541795075,-93.66094100273111,constant_value
user_408,28,Canada,Free,63.1598271309421,2023-05-06 05:34:26,5,The new feature is fantastic!,0,43.086954354097834,-115.38702091330063,constant_value
user_409,12,USA,Free,86.71552513515363,2023-12-18 01:43:53,1,Had some issues with payment processing.,0,42.535740876076524,-115.80907601956271,constant_value
user_410,49,USA,Free,42.00580500161549,2023-12-12 13:25:52,4,"Amazing service, loved it!",0,33.92555552773669,-71.4015013022711,constant_value
user_411,41,USA,Free,58.89495913958943,2023-08-16 00:11:53,1,Could be better.,0,47.92871518954778,-92.75964060680751,constant_value
user_412,48,Australia,Free,72.49640075153434,2023-12-11 00:39:38,4,The UI is a bit confusing.,0,29.50751064659014,-83.8211780676231,constant_value
user_413,53,USA,Free,62.32970997670244,2023-07-20 01:49:26,4,Best product in the market.,0,38.182805386513344,-118.74610784018797,constant_value
user_414,41,Canada,Free,78.17072167680077,2023-01-01 22:42:19,4,I found a bug on the checkout page.,0,47.575603312308395,-88.19033378033745,constant_value
user_415,26,USA,Basic,43.74866956410514,2023-01-27 11:49:40,4,Customer support was very helpful.,0,34.769431723138666,-112.82061466334166,constant_value
user_416,28,USA,Premium,89.41532484919706,2023-10-10 15:18:35,4,It's okay for the price.,0,49.628290763601704,-101.69363109472562,constant_value
user_417,32,USA,Free,113.05095760910913,2023-08-16 03:02:43,5,I will definitely renew my subscription.,0,30.21052652498803,-80.53309523687797,constant_value
user_418,27,UK,Free,70.02434808121447,2023-09-24 03:24:11,2,The new feature is fantastic!,0,44.38545210114741,-84.63966088663491,constant_value
user_419,38,USA,Free,34.710920563486425,2023-04-16 03:23:13,4,Had some issues with payment processing.,0,49.598725235902826,-120.08140216737094,constant_value
user_420,33,UK,Free,78.5994504418268,2023-03-06 11:59:24,3,"Amazing service, loved it!",1,38.8602870060078,-80.48202654401649,constant_value
user_421,44,Australia,Premium,68.40972186284301,2023-06-12 00:45:13,4,Could be better.,0,30.973877220862292,-105.68678412913762,constant_value
user_422,30,Australia,Free,16.000578869158062,2023-01-08 10:11:26,2,The UI is a bit confusing.,0,47.88226994629198,-121.0504635107977,constant_value
user_423,40,USA,Premium,52.77186008367729,2023-10-21 12:06:42,1,Best product in the market.,0,31.880860097156106,-81.93671709624536,constant_value
user_424,34,USA,Premium,28.60409000609834,2023-06-30 03:45:37,4,I found a bug on the checkout page.,0,27.186804548428185,-83.66190510330357,constant_value
user_425,37,Canada,Free,59.85763010344031,2023-09-27 17:02:04,5,Customer support was very helpful.,0,44.8318586741172,-112.26557199124142,constant_value
user_426,53,USA,Premium,95.66697755595774,2023-04-03 06:03:32,3,It's okay for the price.,0,27.333664455365277,-68.79510404783352,constant_value
user_427,38,USA,Free,63.68529345303381,2023-03-25 08:04:42,3,I will definitely renew my subscription.,0,43.06339470683051,-76.36506118233807,constant_value
user_428,15,USA,Free,10.28622066689534,2023-06-29 07:41:32,4,The new feature is fantastic!,1,27.238529992179604,-74.45702956548487,constant_value
user_429,24,USA,Free,76.787227127518,2023-05-30 04:43:48,5,Had some issues with payment processing.,0,32.32326603824921,-104.79084747010363,constant_value
user_430,36,USA,Free,35.26967085060292,2023-11-26 04:46:39,4,"Amazing service, loved it!",0,30.432174657369753,-108.39219389935147,constant_value
user_431,44,Australia,Premium,43.91739518831516,2023-11-21 10:42:17,2,Could be better.,1,42.08360204222437,-99.39173520928611,constant_value
user_432,52,Canada,Free,18.41470344841288,2023-09-08 11:22:06,3,The UI is a bit confusing.,0,36.107589107660516,-67.991649389207,constant_value
user_433,32,Australia,Free,29.109403472724523,2023-04-10 20:05:49,3,Best product in the market.,0,42.84155039571228,-115.01639576952257,constant_value
user_434,42,Australia,Premium,71.66651854276722,2023-06-08 13:53:31,3,I found a bug on the checkout page.,1,32.12211402837603,-95.0715835968352,constant_value
user_435,35,Canada,Free,39.44326482937797,2023-02-08 11:03:09,1,Customer support was very helpful.,0,47.87006139342353,-78.99821679970509,constant_value
user_436,44,Australia,Premium,55.99650828739914,2023-05-17 09:21:24,3,It's okay for the price.,0,28.979319830133786,-122.98852058436815,constant_value
user_437,28,USA,Premium,50.158077475994574,2023-10-23 17:15:47,2,I will definitely renew my subscription.,0,47.60910370760344,-80.29492953037176,constant_value
user_438,37,Canada,Premium,49.359897476330666,2023-01-20 17:59:32,4,The new feature is fantastic!,0,31.886629143591822,-86.15216538690427,constant_value
user_439,35,Australia,Free,68.4775028217796,2023-06-23 06:21:45,5,Had some issues with payment processing.,0,39.34846057586713,-107.38066445898384,constant_value
user_440,21,USA,Free,65.77873922030463,2023-12-04 04:09:13,4,"Amazing service, loved it!",0,41.44938899801666,-85.10055444731388,constant_value
user_441,26,USA,Free,12.758496339331648,2023-10-11 15:38:23,2,Could be better.,0,29.93345803611467,-69.38116115342058,constant_value
user_442,39,USA,Basic,45.63533698512429,2023-11-26 07:37:00,3,The UI is a bit confusing.,0,32.87708972091901,-80.47661432611625,constant_value
user_443,24,USA,Free,61.092088023629714,2023-10-11 11:46:41,4,Best product in the market.,0,48.363438229421064,-114.8191416630364,constant_value
user_444,23,UK,Basic,4.131514185870638,2023-04-19 14:36:26,5,I found a bug on the checkout page.,0,34.74245225403181,-81.67043212190029,constant_value
user_445,30,USA,Premium,71.40051171274364,2023-10-03 09:10:54,2,Customer support was very helpful.,0,29.99359707949918,-124.78223292085566,constant_value
user_446,44,UK,Premium,65.0322604555385,2023-04-09 16:16:27,4,It's okay for the price.,0,25.12218145364483,-113.04424766341737,constant_value
user_447,30,USA,Premium,38.91324663170838,2023-07-19 15:51:11,1,I will definitely renew my subscription.,0,27.271353807817047,-104.05237009099429,constant_value
user_448,35,UK,Free,42.98728948263145,2023-05-30 19:42:01,3,The new feature is fantastic!,0,28.961007192473005,-92.02905461005892,constant_value
user_449,30,USA,Free,59.3344473377511,2023-07-31 17:25:17,1,Had some issues with payment processing.,0,49.34945324660713,-91.26581957496188,constant_value
user_450,43,USA,Free,93.70679732725173,2023-06-24 08:44:26,2,"Amazing service, loved it!",0,42.230896100218565,-72.74864280919725,constant_value
user_451,33,USA,Free,34.62443812323268,2023-08-02 20:13:15,3,Could be better.,1,48.82857755907429,-92.75314089834255,constant_value
user_452,16,Australia,Premium,70.66871528604322,2023-09-24 05:22:39,1,The UI is a bit confusing.,0,37.97427406551764,-84.71811956138986,constant_value
user_453,39,Australia,Free,80.15665669532645,2023-08-19 19:06:38,2,Best product in the market.,0,25.56949545470175,-105.98206731362397,constant_value
user_454,50,USA,Premium,44.58617774349969,2023-08-14 08:14:42,5,I found a bug on the checkout page.,0,43.85071497711686,-119.53196035788298,constant_value
user_455,42,USA,Premium,29.39417259265011,2023-12-14 20:05:15,5,Customer support was very helpful.,0,38.072828977068134,-118.49996240285572,constant_value
user_456,32,USA,Premium,41.240734649803784,2023-04-20 23:30:56,4,It's okay for the price.,0,34.31845841200905,-76.13041511450264,constant_value
user_457,23,UK,Premium,31.96252964574057,2023-01-21 23:11:03,5,I will definitely renew my subscription.,1,32.262543427881816,-90.75871044971512,constant_value
user_458,40,USA,Free,80.93441784609182,2023-04-28 03:08:53,5,The new feature is fantastic!,0,47.00164354098502,-79.28799407879802,constant_value
user_459,49,Australia,Free,10.66862418252792,2023-06-17 19:30:08,5,Had some issues with payment processing.,0,49.39443460434687,-112.7449141098745,constant_value
user_460,21,USA,Free,42.830820934233465,2023-09-29 07:34:12,1,"Amazing service, loved it!",0,39.222243146164274,-87.46977006466679,constant_value
user_461,39,UK,Free,22.226206442335222,2023-12-05 05:00:01,5,Could be better.,1,27.871926526697656,-120.91032262792707,constant_value
user_462,39,USA,Premium,58.745258585889935,2023-04-08 17:57:43,1,The UI is a bit confusing.,0,26.02221166705839,-103.66675971456202,constant_value
user_463,26,USA,Free,32.897851805255215,2023-12-11 23:30:06,1,Best product in the market.,0,27.566467879211075,-97.45356713383534,constant_value
user_464,27,USA,Premium,50.620095372786665,2023-11-18 21:01:01,3,I found a bug on the checkout page.,0,47.854816870348586,-71.4477804579572,constant_value
user_465,32,UK,Free,42.16999745726691,2023-11-24 18:10:47,4,Customer support was very helpful.,0,33.90779062409987,-114.58152311978996,constant_value
user_466,19,USA,Free,36.10966716809448,2023-03-24 19:05:21,5,It's okay for the price.,0,26.539525797712706,-101.78792257389813,constant_value
user_467,21,Australia,Free,13.517298158285469,2023-01-11 19:36:47,4,I will definitely renew my subscription.,0,37.30716039921446,-124.1415542727254,constant_value
user_468,47,Australia,Free,59.030232309108435,2023-10-22 04:38:03,4,The new feature is fantastic!,0,34.87118312231662,-100.04012126315823,constant_value
user_469,39,Canada,Premium,55.31349456772752,2023-10-17 04:00:19,4,Had some issues with payment processing.,0,43.079382053044505,-123.44770868826046,constant_value
user_470,41,USA,Free,44.142362788426276,2023-11-17 22:14:14,5,"Amazing service, loved it!",0,43.46893410283407,-87.94188225962742,constant_value
user_471,33,Canada,Free,60.590717040753006,2023-07-17 17:37:30,3,Could be better.,1,36.46364592102591,-84.10998660434177,constant_value
user_472,41,Canada,Free,84.72111382927653,2023-09-23 05:08:29,1,The UI is a bit confusing.,1,32.90615216313837,-69.7592214548482,constant_value
user_473,37,UK,Free,31.83993175823012,2023-06-28 23:14:18,3,Best product in the market.,0,47.45112622217183,-78.80813145142412,constant_value
user_474,31,USA,Free,39.82844813679207,2023-06-20 05:02:51,1,I found a bug on the checkout page.,1,44.118501084869855,-70.04160651031238,constant_value
user_475,35,USA,Free,13.338768614286062,2023-03-11 16:49:52,2,Customer support was very helpful.,0,40.16834462931814,-119.13593179341962,constant_value
user_476,48,Canada,Free,43.92754619330089,2023-11-08 06:27:32,3,It's okay for the price.,0,38.50239993167984,-110.49077041961591,constant_value
user_477,35,UK,Free,51.95440377873885,2023-10-26 14:48:40,3,I will definitely renew my subscription.,0,28.45513799645005,-109.93400354828167,constant_value
user_478,35,USA,Free,98.11148117824054,2023-06-01 00:18:08,5,The new feature is fantastic!,0,48.83036004209378,-103.42724734537366,constant_value
user_479,44,USA,Free,89.13607181999774,2023-02-22 22:36:58,4,Had some issues with payment processing.,0,43.35138587941666,-76.87422829563965,constant_value
user_480,40,USA,Free,22.865854423073127,2023-01-12 09:22:54,2,"Amazing service, loved it!",0,40.40380911683093,-92.85494171958058,constant_value
user_481,43,UK,Premium,36.41333227485396,2023-01-30 02:28:10,5,Could be better.,1,30.418277953111726,-97.26577594368074,constant_value
user_482,47,USA,Premium,24.502718298219,2023-02-14 02:19:55,2,The UI is a bit confusing.,1,46.319814182242396,-97.09790686968228,constant_value
user_483,47,UK,Premium,45.2834226309451,2023-07-12 15:33:39,4,Best product in the market.,0,37.15006697221835,-92.43605213277161,constant_value
user_484,25,Canada,Premium,31.078500951387387,2023-04-01 18:23:44,1,I found a bug on the checkout page.,1,34.700828610886184,-80.01809498955595,constant_value
user_485,38,USA,Premium,61.84159373133465,2023-12-07 07:32:32,1,Customer support was very helpful.,0,39.48011706362176,-120.34319648887997,constant_value
user_486,27,USA,Basic,30.389582183998073,2023-11-04 17:14:25,5,It's okay for the price.,0,44.78980791390109,-81.68127603441118,constant_value
user_487,49,USA,Premium,36.48445746760534,2023-07-11 02:51:29,2,I will definitely renew my subscription.,0,43.00431092076289,-69.8052412818843,constant_value
user_488,23,USA,Premium,83.6748335098115,2023-12-28 12:22:56,4,The new feature is fantastic!,0,39.21849182744115,-87.10613920681172,constant_value
user_489,43,UK,Free,41.434303636421426,2023-06-25 01:39:42,3,Had some issues with payment processing.,0,42.83257396898105,-69.52796180895515,constant_value
user_490,27,Canada,Free,74.80109355705756,2023-08-14 11:47:52,5,"Amazing service, loved it!",0,37.53331977945144,-72.27305444033226,constant_value
user_491,22,Australia,Free,65.06649983996583,2023-10-09 06:15:33,5,Could be better.,0,39.03019468203519,-112.69676423997993,constant_value
user_492,49,Canada,Free,21.142914760972324,2023-07-06 09:03:11,5,The UI is a bit confusing.,1,30.523874209127516,-65.58925363973458,constant_value
user_493,34,USA,Free,62.8253315729955,2023-01-23 15:59:59,4,Best product in the market.,0,29.854134619399485,-84.3124121084024,constant_value
user_494,24,USA,Free,24.288404791067208,2023-03-16 18:46:06,5,I found a bug on the checkout page.,1,35.56637718020309,-77.09119314391229,constant_value
user_495,37,UK,Free,35.519860356029675,2023-07-11 12:35:36,4,Customer support was very helpful.,0,34.03951946370006,-85.65630464483874,constant_value
user_496,37,Canada,Free,39.45399803278701,2023-09-27 10:13:28,4,It's okay for the price.,0,34.027239782070495,-118.84705955551956,constant_value
user_497,44,USA,Free,31.999653914222133,2023-06-17 10:53:04,1,I will definitely renew my subscription.,1,41.21858958014296,-89.64294182246356,constant_value
user_498,32,Canada,Free,80.20166395000116,2023-11-22 02:25:44,4,The new feature is fantastic!,1,36.550073140843885,-80.53988204268059,constant_value
user_499,54,Canada,Premium,52.32258603903157,2023-12-06 14:29:25,2,Had some issues with payment processing.,0,33.93853982009634,-88.17056240582527,constant_value
